1560850191650	88.808983	17.862186	-113.688698	0.895277	0.038225	-0.078327	0.436902	img__0_1560850191644908600.png
1560850191942	90.482498	20.006210	-113.168083	0.890715	0.042786	-0.085767	0.444343	img__0_1560850191938190800.png
1560850192539	93.775429	24.764023	-112.043182	0.870485	0.046487	-0.083819	0.482772	img__0_1560850192534960300.png
1560850192830	95.226990	27.285194	-111.477524	0.848599	0.050098	-0.081711	0.520283	img__0_1560850192824284000.png
1560850193115	96.411011	29.825624	-110.932602	0.834687	0.052220	-0.080372	0.542320	img__0_1560850193109765800.png
1560850193394	97.599098	32.244804	-110.408585	0.857548	0.048665	-0.082573	0.505396	img__0_1560850193390253200.png
1560850193674	99.198433	34.851990	-109.813805	0.882824	0.044277	-0.085007	0.459822	img__0_1560850193667722100.png
1560850193934	100.533119	36.649334	-109.378571	0.898333	0.041283	-0.086500	0.428732	img__0_1560850193929468600.png
1560850194201	102.275818	38.645313	-108.863373	0.916179	0.037471	-0.088218	0.389139	img__0_1560850194196920400.png
1560850194473	104.180580	40.476563	-108.349609	0.929201	0.034369	-0.089472	0.356929	img__0_1560850194469611400.png
1560850194743	106.160233	42.260742	-107.823502	0.927498	0.040593	-0.105675	0.356276	img__0_1560850194737087500.png
1560850195026	108.174141	44.075703	-107.087891	0.922005	0.056095	-0.146032	0.354168	img__0_1560850195021345200.png
1560850195311	110.040703	45.757889	-106.168266	0.914757	0.071491	-0.186110	0.351385	img__0_1560850195304509200.png
1560850195616	112.206406	47.709724	-104.891319	0.916346	0.068422	-0.178120	0.351997	img__0_1560850195610154200.png
1560850195933	114.364372	49.654610	-103.850655	0.923243	0.053003	-0.137980	0.354648	img__0_1560850195926095400.png
1560850196292	116.883514	51.925037	-102.949600	0.928382	0.037483	-0.097577	0.356624	img__0_1560850196287837500.png
1560850196531	118.826752	53.676407	-102.456329	0.931221	0.025015	-0.065118	0.357716	img__0_1560850196527071300.png
1560850196788	120.727577	55.389530	-102.192642	0.933175	0.009388	-0.024436	0.358468	img__0_1560850196782928600.png
1560850197049	122.681679	57.150703	-102.152443	0.933352	-0.006258	0.016291	0.358537	img__0_1560850197044896100.png
1560850197297	124.605194	58.884296	-102.339714	0.931753	-0.021891	0.056988	0.357924	img__0_1560850197293188300.png
1560850197561	126.474098	60.568787	-102.743584	0.929196	-0.034369	0.089471	0.356944	img__0_1560850197557257000.png
1560850197807	128.337387	62.248085	-103.222572	0.930615	-0.028134	0.073240	0.357491	img__0_1560850197802609000.png
1560850198070	130.237335	63.960506	-103.530006	0.932924	-0.012514	0.032578	0.358379	img__0_1560850198066515000.png
1560850198349	132.202927	65.732109	-103.614418	0.933456	0.003130	-0.008147	0.358585	img__0_1560850198345017400.png
1560850198604	131.590698	65.180351	-103.651733	0.933349	0.006259	-0.016292	0.358545	img__0_1560850198599206800.png
1560850198876	129.599060	63.385193	-103.745392	0.933349	0.006259	-0.016292	0.358546	img__0_1560850198871132300.png
1560850199153	127.597107	61.580742	-103.839516	0.933348	0.006259	-0.016292	0.358547	img__0_1560850199149379100.png
1560850199423	125.610153	59.789841	-103.932945	0.933348	0.006259	-0.016292	0.358548	img__0_1560850199419851800.png
1560850199698	123.549332	57.932343	-104.029839	0.933347	0.006259	-0.016292	0.358550	img__0_1560850199694979900.png
1560850199985	121.530586	56.112774	-104.124763	0.933347	0.006259	-0.016292	0.358551	img__0_1560850199981271700.png
1560850200258	119.352142	54.149296	-104.227196	0.933347	0.006259	-0.016292	0.358552	img__0_1560850200251790000.png
1560850200529	117.382065	52.373554	-104.319832	0.933346	0.006260	-0.016292	0.358553	img__0_1560850200524203200.png
1560850200803	115.719452	50.874958	-104.398003	0.933346	0.006260	-0.016292	0.358554	img__0_1560850200797397400.png
1560850201077	114.167969	52.596249	-104.398003	0.933345	0.006260	-0.016292	0.358555	img__0_1560850201072272800.png
1560850201350	112.316284	54.650585	-104.398003	0.933345	0.006260	-0.016292	0.358556	img__0_1560850201344909800.png
1560850201618	111.403282	55.663475	-104.398003	0.933345	0.006260	-0.016292	0.358557	img__0_1560850201611621300.png
1560850201881	111.763084	55.987812	-104.381088	0.933345	0.006260	-0.016292	0.358557	img__0_1560850201877229600.png
1560850202144	113.753510	57.781914	-104.287491	0.933344	0.006260	-0.016292	0.358558	img__0_1560850202140325000.png
1560850202408	115.734840	59.567810	-104.194321	0.933344	0.006260	-0.016292	0.358559	img__0_1560850202403367500.png
1560850202706	117.728203	61.364571	-104.069550	0.932597	0.015644	-0.040719	0.358274	img__0_1560850202701947700.png
1560850202964	119.735039	63.173473	-103.731804	0.929933	0.031256	-0.081359	0.357252	img__0_1560850202959657600.png
1560850203250	121.663048	64.993439	-103.192459	0.915358	0.040869	-0.096209	0.388835	img__0_1560850203245947200.png
1560850203518	123.466248	67.005508	-102.617989	0.897526	0.045027	-0.094334	0.428392	img__0_1560850203513512800.png
1560850203775	124.991638	69.037697	-102.077713	0.877986	0.049099	-0.092281	0.467134	img__0_1560850203771322200.png
1560850204040	126.437614	71.198555	-101.525002	0.886005	0.047481	-0.093124	0.451739	img__0_1560850204036091000.png
1560850204309	128.016449	73.212029	-100.980957	0.904866	0.043374	-0.095106	0.412663	img__0_1560850204305189000.png
1560850204574	129.833710	75.153282	-100.415565	0.922005	0.039184	-0.096907	0.372800	img__0_1560850204569752500.png
1560850204828	131.739365	76.902306	-99.802124	0.924399	0.049911	-0.129917	0.355128	img__0_1560850204824648900.png
1560850205103	133.630737	78.607147	-98.975693	0.920682	0.059190	-0.154070	0.353701	img__0_1560850205098857400.png
1560850205359	135.513168	80.303940	-98.206261	0.926525	0.043706	-0.113763	0.355948	img__0_1560850205355078400.png
1560850205633	137.448944	82.048866	-97.660416	0.930605	0.028138	-0.073240	0.357517	img__0_1560850205629238600.png
1560850205897	139.431396	83.835899	-97.338387	0.932914	0.012517	-0.032578	0.358405	img__0_1560850205893128200.png
1560850206156	141.417267	85.625977	-97.253159	0.933446	-0.003129	0.008146	0.358611	img__0_1560850206152525100.png
1560850206430	143.352646	87.370506	-97.395538	0.932202	-0.018768	0.048854	0.358135	img__0_1560850206425805500.png
1560850206682	145.245697	89.076912	-97.759048	0.929183	-0.034372	0.089470	0.356977	img__0_1560850206679082400.png
1560850206931	147.098709	90.747185	-98.340164	0.925494	-0.046810	0.121843	0.355561	img__0_1560850206927055200.png
1560850207199	148.983673	92.446327	-99.020134	0.925494	-0.046810	0.121843	0.355562	img__0_1560850207195027700.png
1560850207464	150.876755	94.152809	-99.703041	0.925493	-0.046810	0.121843	0.355563	img__0_1560850207459523000.png
1560850207728	152.704803	95.800621	-100.362488	0.925493	-0.046810	0.121843	0.355564	img__0_1560850207724000500.png
1560850207976	154.631592	97.537460	-101.057549	0.925492	-0.046810	0.121843	0.355565	img__0_1560850207971628000.png
1560850208240	155.283859	98.125427	-101.292839	0.925492	-0.046810	0.121843	0.355566	img__0_1560850208236059900.png
1560850208496	155.283859	98.125427	-101.292839	0.925492	-0.046810	0.121843	0.355566	img__0_1560850208492249100.png
1560850208760	155.283859	98.125427	-101.292839	0.925492	-0.046810	0.121843	0.355566	img__0_1560850208755863800.png
1560850209016	155.283859	98.125427	-101.292839	0.925492	-0.046810	0.121843	0.355566	img__0_1560850209012235400.png
1560850209278	155.283859	98.125427	-101.292839	0.925492	-0.046810	0.121843	0.355566	img__0_1560850209273177400.png
1560850209518	155.283859	98.125427	-101.292839	0.925492	-0.046810	0.121843	0.355566	img__0_1560850209514838300.png
